r,g,b
85,150,129
94,144,132
101,149,137
99,148,135
94,142,130
96,144,132
96,144,132
98,146,134
98,146,135
96,143,131
99,146,134
105,144,136
107,139,135
104,133,130
130,159,156
200,230,227
216,244,242
176,203,201
158,187,184
132,162,159
112,142,138
100,130,127
100,138,132
98,142,134
98,142,134
97,142,135
97,142,135
97,143,135
98,145,136
98,144,137
98,144,137
99,144,136
97,145,137
93,149,142
86,148,141
54,124,115
30,106,97
33,116,107
26,110,102
27,113,105
28,110,104
44,123,119
116,194,191
143,213,210
147,209,208
115,179,173
53,123,113
35,110,95
48,127,106
117,196,173
123,200,172
121,194,164
131,198,168
131,195,167
124,195,170
122,198,174
121,196,169
126,199,170
127,197,168
126,192,163
107,169,144
90,149,128
92,148,131
97,151,138
94,145,134
94,144,132
95,144,132
95,144,132
96,144,132
96,144,132
98,145,133
94,142,130
77,125,113
83,131,119
138,187,175
131,192,176
121,197,178
103,179,165
108,182,171
117,188,178
125,196,179
130,197,175
124,191,164
112,175,148
97,158,136
92,151,133
97,142,138
102,142,143
100,143,143
95,141,139
95,145,141
97,149,143
94,145,138
96,144,137
100,142,135
103,142,135
105,143,136
98,142,135
96,143,135
96,143,135
96,143,135
96,143,135
96,143,135
96,143,135
96,143,135
96,143,135
96,143,135
97,143,135
98,142,136
97,142,134
97,142,134
101,141,134
108,137,132
236,249,248
252,254,255
255,253,254
255,253,254
254,254,252
253,253,253
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
254,255,252
254,254,252
253,255,249
254,255,251
254,255,250
255,255,254
255,255,254
255,255,254
254,254,252
253,254,251
252,252,228
241,243,154
245,247,139
251,250,164
246,243,153
250,250,176
247,250,171
255,255,233
254,255,234
233,241,158
251,254,224
255,253,250
255,255,255
253,254,254
253,255,246
254,255,255
253,253,245
243,247,175
249,252,198
252,251,246
253,255,247
255,253,243
254,252,240
254,254,252
251,252,248
253,254,253
254,253,251
254,253,254
254,253,255
251,254,246
251,253,247
130,136,144
3,3,5
17,20,11
210,209,110
218,221,127
10,4,0
181,183,108
230,234,128
114,112,53
19,14,2
2,1,0
135,135,135
246,245,215
241,243,175
248,252,230
228,250,251
64,160,237
73,169,234
74,175,239
60,173,235
68,155,215
220,247,250
251,248,242
249,255,246
255,254,246
253,255,215
252,250,211
250,250,246
253,254,250
252,255,249
248,251,245
243,253,255
237,250,193
237,241,63
249,244,69
249,242,85
244,243,104
253,253,223
252,252,246
254,253,241
248,248,161
246,245,135
245,247,186
253,250,249
252,254,242
251,255,253
254,252,243
253,254,249
251,250,245
251,252,248
247,254,246
242,245,207
245,251,216
252,252,239
244,248,186
241,247,201
250,251,246
212,240,248
167,192,214
157,162,140
16,12,0
14,13,0
111,111,25
231,230,65
240,244,26
236,239,44
186,188,111
15,16,6
5,2,1
1,2,7
81,85,15
235,232,51
245,246,108
253,252,217
254,254,244
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
171,171,171
172,172,172
174,174,174
175,175,175
176,176,176
178,178,178
179,179,179
180,180,180
181,181,181
183,183,183
184,184,184
186,186,186
187,187,187
189,189,189
189,189,189
190,190,190
191,191,191
193,193,193
194,194,194
195,195,195
193,193,193
199,174,173
234,199,199
244,213,211
236,209,205
246,221,216
249,234,227
240,225,218
206,199,195
109,109,109
190,190,190
213,213,213
199,199,199
211,211,211
253,253,253
252,252,252
251,251,251
252,252,252
255,255,255
255,255,255
253,253,253
248,248,248
248,246,244
253,242,240
253,239,239
254,236,236
253,231,233
255,228,232
255,225,229
254,222,225
255,217,218
254,214,215
253,209,212
253,205,209
255,203,209
255,201,208
255,200,208
252,205,218
232,194,205
181,164,168
232,228,230
225,229,230
227,228,230
229,227,232
242,242,243
223,222,220
160,152,149
189,178,174
234,213,207
244,218,211
250,221,213
253,217,218
254,214,215
246,201,201
254,208,207
255,206,206
255,201,201
253,194,193
255,198,195
253,199,195
232,186,183
232,200,198
197,180,178
235,231,230
220,225,225
222,224,223
224,224,224
224,224,224
224,224,224
224,224,224
224,224,224
223,223,223
221,221,221
220,220,220
219,219,219
218,218,218
217,217,217
216,216,216
214,214,214
214,214,214
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
118,194,175
126,200,181
128,201,180
126,197,175
130,198,177
124,188,168
105,168,150
90,152,135
92,148,134
98,145,134
101,147,136
99,147,135
96,144,133
95,145,133
93,142,130
99,148,136
99,146,135
98,143,132
102,146,135
106,138,132
116,133,131
122,137,135
186,202,200
239,252,251
243,255,255
240,254,254
229,243,242
209,224,222
187,202,200
169,186,184
103,127,124
88,120,114
83,116,111
92,130,123
90,131,124
97,141,131
98,142,132
99,142,134
101,143,135
104,143,135
103,145,138
94,146,142
78,141,135
42,116,108
26,108,101
29,116,110
27,113,108
27,111,107
30,110,105
56,134,128
127,204,198
141,215,211
129,199,199
69,140,136
44,118,109
32,108,93
69,146,126
121,199,176
124,199,174
123,197,169
129,198,171
129,197,171
123,194,171
123,195,174
127,198,175
130,197,175
124,188,166
114,175,154
98,155,136
94,147,129
96,146,132
99,147,136
97,145,134
94,146,133
93,146,132
94,145,132
97,145,133
98,145,134
99,144,133
91,138,127
74,122,110
93,141,129
133,184,172
133,192,176
123,191,173
121,189,174
119,185,173
114,178,165
115,176,161
110,168,151
105,161,142
100,153,134
97,148,132
98,148,135
98,143,137
100,143,140
100,145,141
97,144,139
96,145,139
96,147,139
94,145,137
96,144,136
98,143,135
100,143,135
101,143,136
97,144,136
97,144,136
97,144,136
97,144,136
97,144,136
97,144,136
97,144,136
97,144,136
97,144,136
97,144,136
99,145,136
96,139,129
98,144,133
97,142,130
105,142,133
131,156,150
245,253,253
254,254,254
255,252,254
254,253,254
253,255,253
253,254,253
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,253
254,255,250
254,255,250
254,255,250
255,255,255
255,255,255
254,254,253
254,254,252
254,254,252
248,252,162
243,247,81
250,246,83
236,238,109
252,251,202
242,246,163
244,247,97
252,250,194
254,254,251
253,253,236
251,254,247
255,254,250
254,254,243
253,253,255
250,251,248
252,253,247
253,254,239
253,252,231
254,255,232
252,253,252
254,255,249
251,251,194
245,244,140
243,246,150
249,252,179
251,253,241
254,255,246
250,252,242
253,254,249
253,254,248
252,253,247
86,85,90
3,3,4
36,38,25
222,223,132
23,23,6
78,80,68
33,35,15
8,5,0
36,34,29
171,168,164
237,239,239
233,253,251
174,209,224
221,243,249
238,248,223
240,250,251
72,156,206
140,202,154
149,209,166
60,169,234
72,167,232
168,205,220
251,251,252
253,248,251
254,254,228
241,243,138
243,240,146
255,255,244
254,252,248
251,255,250
250,253,243
252,253,247
253,253,231
251,251,179
243,248,127
239,245,126
238,246,134
249,248,215
253,249,245
251,253,232
236,246,131
249,250,143
254,251,185
251,252,244
253,250,244
254,252,246
253,255,247
254,251,228
255,253,249
254,250,249
249,254,247
254,254,239
254,254,244
250,247,241
252,251,206
245,253,177
252,249,231
247,252,232
247,253,241
244,243,184
243,245,109
165,168,92
29,26,30
10,5,3
28,24,3
51,46,15
26,21,3
2,6,10
4,8,18
6,7,1
242,245,78
252,238,28
240,244,73
254,254,223
252,253,246
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
172,172,172
174,174,174
175,175,175
177,177,177
178,178,178
180,180,180
181,181,181
183,183,183
184,184,184
185,185,185
185,185,185
187,187,187
189,189,189
190,190,190
189,191,188
192,191,190
194,191,194
193,194,196
191,195,194
198,194,192
162,142,141
241,195,201
247,202,204
243,206,204
244,206,201
255,211,206
255,213,207
251,211,204
253,225,217
254,233,227
254,247,245
178,170,171
157,154,156
250,247,249
248,247,245
253,252,249
254,255,253
253,253,251
252,251,248
252,247,244
251,245,242
250,242,239
250,238,236
254,234,233
255,232,232
255,229,230
255,226,227
255,220,221
255,215,217
255,211,214
255,210,216
253,205,211
251,202,208
248,198,205
247,196,203
246,193,201
246,190,197
248,187,193
239,195,202
175,154,159
231,227,230
232,233,235
232,229,230
230,223,222
186,169,169
162,139,139
254,227,225
251,215,212
254,215,209
255,220,209
247,212,200
255,207,207
253,199,202
254,207,209
251,201,202
245,198,200
246,200,203
238,194,196
235,192,191
241,192,187
246,194,187
214,172,170
103,82,86
234,229,235
227,230,230
225,225,225
225,225,225
224,224,224
224,224,224
225,225,225
224,224,224
223,223,223
221,221,221
220,220,220
219,219,219
218,218,218
217,217,217
216,216,216
215,215,215
214,214,214
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
125,199,175
125,197,176
127,196,177
129,194,177
131,193,177
118,176,163
100,155,144
92,146,136
97,148,138
100,144,134
100,144,134
98,146,134
96,146,134
95,147,134
93,145,132
98,147,135
95,141,130
100,142,132
107,146,137
111,135,129
118,123,122
148,150,150
225,228,228
253,255,255
253,255,255
250,252,252
252,254,254
251,253,253
244,246,246
235,238,237
154,165,164
105,124,122
93,117,113
91,120,115
79,116,108
82,123,113
84,126,117
87,128,119
92,131,123
96,133,125
97,136,128
87,137,134
66,129,125
32,107,102
22,109,103
27,116,114
26,115,112
29,112,110
35,112,109
68,143,137
134,211,202
136,213,208
101,179,180
39,116,115
40,116,109
32,109,95
88,165,145
124,199,176
125,199,174
125,199,173
126,198,173
126,198,175
126,196,175
127,197,178
132,198,180
131,194,176
119,178,162
105,162,146
95,147,133
98,146,133
100,144,134
101,144,134
101,144,134
94,148,134
93,147,133
94,146,133
98,145,134
101,145,134
102,145,135
83,127,117
82,128,116
96,145,133
136,188,175
128,184,169
108,168,152
108,167,152
104,163,148
101,157,143
100,152,139
97,146,134
99,145,133
100,144,133
101,144,133
102,144,134
99,144,136
98,145,138
98,145,138
98,145,138
98,145,138
97,145,137
97,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
100,146,135
96,140,126
100,146,131
98,141,127
107,141,130
157,177,171
250,255,254
254,253,254
255,252,254
254,254,254
251,255,254
252,255,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,253
255,255,253
255,255,252
255,255,252
255,255,253
255,255,255
255,255,255
254,254,253
254,254,252
254,254,252
243,245,181
244,244,81
246,239,76
219,227,86
248,249,230
254,253,228
251,251,199
248,255,237
243,253,254
254,253,251
254,254,255
254,253,247
250,251,225
253,253,247
250,250,243
246,252,209
241,245,197
254,252,251
254,254,246
253,254,252
254,253,250
247,246,159
242,247,61
248,246,61
243,241,98
251,252,184
238,244,161
255,254,231
253,252,250
255,255,251
252,252,251
143,143,143
3,3,4
7,7,7
3,3,5
4,5,5
25,27,26
112,113,120
230,230,220
239,240,201
253,253,235
226,247,255
115,180,211
72,165,221
64,164,232
102,172,207
219,244,198
156,206,191
152,214,146
181,229,123
71,166,197
113,181,226
228,250,249
247,252,249
253,253,254
246,255,249
249,248,193
245,246,172
249,253,238
254,249,246
253,254,235
254,253,235
254,253,235
251,252,244
252,251,254
250,253,198
246,247,169
251,250,207
214,234,241
214,238,237
246,253,229
247,247,139
241,239,72
241,240,66
244,248,145
253,252,251
255,254,251
251,254,248
245,248,217
253,255,237
254,253,209
247,252,208
255,251,225
253,253,223
252,254,245
253,251,243
245,249,224
254,253,242
241,235,183
249,246,206
255,249,229
241,243,122
249,248,168
252,251,251
217,219,216
90,95,92
27,29,29
12,12,14
9,18,14
59,73,74
231,249,206
236,242,77
247,239,51
236,236,113
253,254,232
253,254,244
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
173,173,173
174,174,174
176,176,176
177,177,177
179,179,179
181,181,181
182,182,182
184,184,184
184,184,184
185,185,185
186,186,186
188,188,188
190,190,190
191,191,191
189,191,188
192,192,190
195,192,196
194,195,197
198,203,202
203,198,195
173,148,147
240,190,197
239,192,195
234,198,196
241,201,196
250,198,196
255,199,199
255,205,202
254,215,207
247,221,211
241,221,216
159,147,146
252,247,249
250,246,246
250,246,245
254,254,251
253,253,251
252,250,247
252,246,244
252,241,239
254,238,237
254,234,233
254,231,231
255,228,228
255,224,224
254,220,219
253,212,213
253,208,209
252,202,203
249,199,200
248,197,200
244,193,197
241,188,193
239,184,190
238,182,188
237,178,185
236,176,182
239,176,180
236,187,191
183,157,160
236,229,231
231,227,227
180,173,170
163,150,147
250,232,226
242,215,210
251,215,213
253,213,212
254,210,207
250,204,199
251,207,201
247,211,211
243,206,208
228,192,194
171,140,142
121,95,97
85,60,63
92,69,72
191,160,161
242,197,193
246,193,185
221,176,174
189,165,170
234,229,236
228,229,229
226,226,226
226,226,226
225,225,225
224,224,224
225,225,225
224,224,224
223,223,223
222,222,222
220,220,220
219,219,219
219,219,219
217,217,217
216,216,216
216,216,216
215,215,215
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
127,201,176
125,196,174
127,195,176
129,192,175
125,186,171
109,165,153
97,150,140
94,145,136
97,145,138
101,144,135
101,144,134
98,146,134
96,146,134
95,147,134
95,145,133
94,143,131
90,137,125
100,142,132
109,147,138
112,134,129
122,124,124
192,192,192
244,244,244
252,252,252
252,252,252
250,250,250
254,254,254
255,255,255
254,254,254
249,250,250
206,214,215
122,137,136
112,132,130
103,131,126
98,133,126
93,133,124
87,129,119
83,126,116
79,121,111
76,115,106
72,112,104
76,127,124
54,117,113
27,101,97
21,108,102
27,117,115
24,113,111
31,115,112
39,115,112
80,155,149
139,216,207
123,201,196
71,149,150
34,113,110
31,109,100
39,117,102
102,180,159
124,199,175
125,199,174
125,199,173
126,198,174
126,198,176
126,196,176
132,198,180
134,198,181
123,186,169
109,167,152
99,155,141
96,146,134
98,146,134
101,144,134
102,144,134
101,144,134
93,146,133
92,147,133
95,146,133
98,144,133
100,143,133
102,145,135
71,114,103
93,137,126
93,140,128
146,195,183
122,176,162
94,151,136
91,148,133
90,145,131
89,142,129
88,139,126
98,146,134
100,144,134
101,144,134
102,144,134
102,144,134
99,144,136
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
99,145,135
99,143,128
101,145,130
101,142,128
106,137,127
179,198,192
251,255,254
255,253,254
255,252,254
254,254,254
251,255,254
252,255,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,253
255,255,253
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
253,253,251
254,254,252
254,254,242
243,245,152
244,248,121
251,254,200
251,254,245
252,252,246
245,254,248
215,232,241
214,230,237
254,254,254
252,253,250
250,252,233
251,252,219
254,254,246
252,251,246
253,253,243
255,253,245
255,255,246
255,255,249
252,254,246
253,253,252
251,252,203
241,244,130
242,242,90
242,241,91
250,248,154
239,241,135
254,252,217
255,254,252
254,254,254
252,252,253
250,250,248
210,210,211
148,147,151
191,194,184
247,247,244
253,253,237
250,250,234
252,251,235
252,252,237
252,250,252
173,219,233
49,163,240
64,165,235
91,188,207
63,171,233
167,218,231
245,253,247
156,202,206
157,194,178
187,222,227
217,240,246
249,248,248
247,250,251
163,193,203
229,253,252
248,248,196
254,253,225
252,254,220
241,240,173
248,248,214
242,241,166
235,239,147
253,254,227
253,250,242
242,242,145
248,252,78
239,235,136
226,243,246
201,223,236
248,250,237
252,249,145
244,242,55
250,247,53
237,239,101
250,255,249
250,250,235
253,253,252
252,254,246
245,248,190
255,253,188
247,251,155
240,243,140
245,248,156
253,253,237
251,249,236
252,253,246
249,253,255
255,254,236
250,254,238
251,255,239
250,252,227
250,246,227
254,255,238
249,253,237
252,251,248
250,251,240
248,252,252
150,195,226
113,183,227
108,185,220
202,235,218
243,252,206
255,251,230
253,252,251
253,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
174,174,174
175,175,175
177,177,177
178,178,178
180,180,180
182,182,182
183,183,183
185,185,185
185,185,185
187,187,187
187,187,187
189,189,189
190,190,190
192,192,192
191,193,189
193,193,191
196,193,196
195,196,198
189,195,193
201,196,193
174,148,148
229,183,188
226,184,188
211,181,180
229,196,195
245,199,201
251,198,201
252,203,205
244,205,202
243,214,207
203,179,176
245,234,234
252,245,246
254,248,248
254,251,247
253,249,247
251,247,246
252,243,242
254,239,240
254,230,233
255,226,231
255,222,226
255,221,225
255,218,221
252,212,214
250,206,209
251,203,205
251,199,201
249,193,196
246,190,193
243,188,189
241,183,186
238,178,182
235,173,178
235,171,176
233,167,173
233,165,171
236,174,175
221,172,173
198,169,167
211,194,191
163,150,146
244,227,221
241,219,214
249,222,213
252,221,213
252,213,208
252,215,213
252,209,209
245,201,203
240,199,200
135,118,121
57,44,49
29,20,23
35,27,33
37,33,39
37,34,41
37,37,44
43,23,24
233,190,188
249,195,188
228,181,177
186,160,164
228,222,227
225,227,226
227,227,227
227,227,227
226,226,226
226,226,226
225,225,225
224,224,224
223,223,223
222,222,222
222,222,222
221,221,221
220,220,220
218,218,218
218,218,218
217,217,217
216,216,216
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
128,201,176
126,195,174
132,197,179
129,192,175
116,175,161
98,153,143
93,144,135
95,146,138
98,145,138
101,144,135
99,145,134
98,146,134
96,146,134
95,147,134
96,147,135
94,142,130
94,138,128
103,143,134
106,142,135
109,130,125
148,151,150
231,231,231
254,254,254
252,252,252
252,252,252
250,250,250
254,254,254
255,255,255
255,255,255
254,255,255
242,249,250
154,168,168
114,133,131
109,136,131
109,143,136
103,143,134
92,135,125
89,135,124
89,132,122
88,131,121
85,131,121
75,127,124
47,110,106
26,101,96
24,111,105
27,117,115
27,116,114
31,114,112
40,117,114
99,174,169
140,216,207
99,176,170
44,123,122
34,113,107
26,103,94
50,128,113
113,191,170
124,199,175
125,199,172
125,199,172
126,198,174
127,198,176
127,195,176
134,198,181
131,195,178
114,174,158
99,156,141
95,148,135
96,146,134
99,145,134
101,144,134
102,144,134
101,144,134
93,145,132
94,147,134
96,145,134
99,142,132
99,140,130
94,132,124
75,113,104
100,142,132
95,137,127
139,184,173
134,183,171
97,153,138
91,145,131
90,144,130
92,144,131
91,141,129
98,146,134
100,144,134
101,144,134
102,144,134
102,144,134
99,144,136
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
99,145,134
102,146,131
100,144,129
103,142,129
110,140,130
204,223,216
251,255,254
255,253,254
255,253,254
254,254,254
251,255,254
252,255,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,253
255,255,253
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
253,253,251
254,254,252
252,254,248
255,253,234
244,245,149
254,253,208
254,255,239
253,253,250
255,255,245
248,248,255
252,254,239
255,253,239
251,255,249
252,254,247
254,254,247
255,254,255
254,255,249
255,253,255
255,253,251
250,252,251
254,253,251
253,254,242
251,253,247
254,255,250
254,255,244
251,255,197
238,244,152
255,255,227
255,253,243
255,255,253
252,255,251
255,255,255
254,254,254
252,252,250
254,254,254
254,254,254
250,248,250
254,255,249
255,253,244
251,251,177
246,250,186
244,246,237
245,250,228
180,234,253
81,174,190
148,196,166
106,195,220
58,161,226
93,165,208
247,248,255
246,254,247
243,250,238
254,252,246
251,254,247
254,254,254
221,249,251
66,157,216
62,146,187
201,240,173
243,245,186
253,248,216
254,250,211
254,251,240
255,253,225
249,246,204
252,253,243
253,254,240
253,253,189
245,248,150
253,255,189
244,248,234
253,252,237
253,250,236
243,246,199
231,246,134
198,226,108
145,199,136
155,196,221
240,251,252
188,210,221
250,255,239
237,245,163
241,250,195
244,246,182
254,255,204
247,244,144
242,241,147
247,248,195
248,247,198
255,255,241
252,252,244
250,254,243
252,253,247
254,254,208
252,249,190
254,253,224
250,253,238
254,254,244
253,254,245
238,252,254
81,173,223
59,171,236
103,195,200
126,199,175
156,200,230
248,251,244
251,252,243
254,255,244
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
175,175,175
176,176,176
178,178,178
179,179,179
181,181,181
183,183,183
184,184,184
186,186,186
186,186,186
187,187,187
188,188,188
189,189,189
191,191,191
193,193,193
191,193,190
194,193,191
197,194,197
196,196,199
194,200,198
206,201,198
171,146,145
228,192,194
100,74,75
42,31,30
52,38,40
53,25,30
175,139,145
238,203,204
234,204,202
240,212,209
181,159,157
251,232,232
255,245,244
254,244,243
254,247,245
247,242,240
252,242,243
254,238,239
255,234,237
255,224,229
255,219,227
255,214,222
255,212,221
255,211,216
254,204,208
248,197,201
243,188,192
244,185,189
240,180,182
237,178,180
234,174,174
231,170,171
228,165,167
225,159,161
224,157,160
223,154,157
220,152,155
203,146,147
202,155,153
163,128,124
209,186,179
251,230,223
249,221,215
254,222,216
255,208,201
254,210,205
254,213,210
242,204,203
235,204,205
83,57,60
43,23,25
36,33,41
28,28,38
36,38,49
30,34,45
26,32,44
30,38,50
29,36,51
49,32,41
237,198,196
239,187,178
228,178,173
198,169,171
196,188,192
231,233,232
226,227,227
228,228,228
227,227,227
226,226,226
225,225,225
224,224,224
223,223,223
223,223,223
222,222,222
221,221,221
221,221,221
219,219,219
218,218,218
218,218,218
217,217,217
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
126,198,174
127,195,174
133,198,179
124,187,170
106,164,150
93,148,137
91,142,133
96,146,138
99,146,139
99,145,135
99,145,134
98,146,134
96,146,134
96,146,134
99,147,135
97,143,132
102,144,134
107,144,136
104,137,130
113,134,129
192,195,194
253,253,253
255,255,255
254,254,254
254,254,254
252,252,252
253,253,253
254,254,254
253,253,253
252,252,252
249,254,254
204,216,216
118,136,134
107,131,127
103,135,128
103,142,133
101,146,135
99,147,136
98,148,136
98,148,136
98,149,137
84,136,133
48,111,107
30,104,100
27,114,108
25,115,113
32,121,119
27,110,108
44,121,118
116,191,186
124,201,191
71,147,140
35,111,108
36,113,106
27,104,93
66,142,125
119,194,173
125,199,175
126,199,172
126,199,172
128,198,174
128,197,176
130,195,177
132,194,177
124,185,168
104,164,149
92,149,134
92,145,132
96,146,134
99,145,134
101,144,134
102,144,134
101,144,134
94,144,132
96,146,134
100,146,135
100,141,132
98,135,127
84,119,111
92,127,120
102,138,130
101,139,130
119,159,150
153,197,186
107,159,146
95,147,134
94,146,133
98,148,136
98,146,134
99,145,134
100,144,134
101,144,134
101,144,134
102,144,134
99,144,136
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
98,145,137
99,145,134
103,145,132
100,141,127
105,141,129
125,152,143
223,239,234
251,255,254
255,253,254
255,253,254
254,254,254
252,255,254
253,255,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
